OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-90137.CHEM,Sample-Routine,Water,Surface Water,2009-07-23,12:30:00,MST,,,,,5,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,--- SAMPLE TAKEN: Migrated,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-864705526,Not Detected,,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,"AQUATIC CONSULTING AND TESTING, INC.",,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-90137.CHEM/results/864705526/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-11-25 09:47:40.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-92814.CHEM,Sample-Routine,Water,Surface Water,2010-06-24,12:20:00,MST,,,,,6,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,Approved status: SUSAN FITCH 06-SEP-11 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-864707788,Present Below Quantification Limit,,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,XENCO LABORATORIES - TEMPE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-92814.CHEM/results/864707788/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-11-25 09:47:54.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-92814.CHEM,Sample-Routine,Water,Surface Water,2010-06-24,12:20:00,MST,,,,,6,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,Approved status: SUSAN FITCH 06-SEP-11 12:00:00--- SAMPLE TAKEN: Migrated,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-864707787,Present Below Quantification Limit,,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,XENCO LABORATORIES - TEMPE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-92814.CHEM/results/864707787/resdetectqntlmts,Laboratory Reporting Level,10,ug/l,,2020-11-25 09:47:54.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB05922.CHEM,Sample-Routine,Water,Surface Water,2017-11-30,10:15:00,MST,,,,,2.65,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,field data associated--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855760699,,None,Copper,Total,.0004,mg/l,,Final,,Actual,,,,,,,,,,"| QA FLAGS: E4, QA-NFL, QA-LMM. Not for 303(d) listing.; Lab and Analytical Method not valid.",,2,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB05922.CHEM/results/855760699/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:53:10.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB05922.CHEM,Sample-Routine,Water,Surface Water,2017-11-30,10:15:00,MST,,,,,2.65,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,field data associated--- SAMPLE TAKEN: Yes; Normal Flow,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855760708,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,"| QA FLAGS: E8, QA-NFL, QA-LMM. Not for 303(d) listing.; Lab and Analytical Method not valid.",,2,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB05922.CHEM/results/855760708/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:53:10.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB13811.CHEM,Sample-Routine,Water,Surface Water,2018-05-16,10:20:00,MST,,,,,3.4,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,--- SAMPLE TAKEN: Yes,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-864718983,,,Copper,Dissolved,.00082,mg/l,,Final,,Actual,,,,,,,,,,,,3.4,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB13811.CHEM/results/864718983/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-11-25 09:49:05.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB13811.CHEM,Sample-Routine,Water,Surface Water,2018-05-16,10:20:00,MST,,,,,3.4,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,--- SAMPLE TAKEN: Yes,,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-864718982,,,Copper,Total,.00091,mg/l,,Final,,Actual,,,,,,,,,,,,3.4,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB13811.CHEM/results/864718982/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-11-25 09:49:05.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB29248.CHEM,Sample-Routine,Water,Surface Water,2020-10-21,11:50:00,MST,,,,,0.48,m,,,,,,9814,2021-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1019,101922,"-9 ft from high water mark, sunny 80 F. No algae, water is green. 1 kayaker--- SAMPLE TAKEN: Yes; Normal Flow",,,,34.6016472000,-112.4321111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-921563125,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,2020-10-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB29248.CHEM/results/921563125/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2021-12-07 15:31:28.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-65411.CHEM,Sample-Routine,Water,Surface Water,2000-06-30,09:46:00,MST,,,,,1,m,,,,,,1896,2000-AMBIENT MONITORING,ARIZONA GAME AND FISH,AZDEQ_SW-1322,102554,Approved status: DIANNA MARSH 12-APR-06 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867359388,Present Below Quantification Limit,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 220.1,AZDEQ_SW,EPA 220.1,,,ARIZONA GAME AND FISH DEPARTMENT LAB,2000-06-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-65411.CHEM/results/867359388/resdetectqntlmts,Laboratory Reporting Level,50,ug/l,,2020-12-02 12:39:27.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-97071.CHEM,Sample-Routine,Water,Surface Water,2012-03-14,01:30:00,MST,,,,,5,m,,,,,,2008,TMDL MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Migrated,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-862871179,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,"| QA FLAGS: E8, QA-NFL. Not for 303(d) listing.",,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,XENCO LABORATORIES - TEMPE,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-97071.CHEM/results/862871179/resdetectqntlmts,Laboratory Reporting Level,.0028,mg/l,,2020-11-19 12:04:04.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-99726.CHEM,Sample-Routine,Water,Surface Water,2014-10-29,02:45:00,MST,,,,,1.5,m,,,,,,2168,2015-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,LAKE 59-61% FULL.  WATER MURKY WITH FLOATING REFUSE.. Approved status: LEE JOHNSON 23-FEB-15 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-863085640,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,ACCUTEST LABORATORIES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-99726.CHEM/results/863085640/resdetectqntlmts,Laboratory Reporting Level,.01,mg/l,,2020-11-19 14:15:13.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-99726.CHEM,Sample-Routine,Water,Surface Water,2014-10-29,02:45:00,MST,,,,,1.5,m,,,,,,2168,2015-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,LAKE 59-61% FULL.  WATER MURKY WITH FLOATING REFUSE.. Approved status: LEE JOHNSON 23-FEB-15 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-863085647,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.7,AZDEQ_SW,EPA 200.7,,,ACCUTEST LABORATORIES,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-99726.CHEM/results/863085647/resdetectqntlmts,Laboratory Reporting Level,.01,mg/l,,2020-11-19 14:15:13.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB06673.CHEM,Sample-Routine,Water,,2017-10-24,09:30:00,EST,,,,,1.8,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-779412025,Not Detected,,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,"| QA FLAGS: E8, QA-NFL. Not for 303(d) listing.",,1.8,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,TEST AMERICA LABORATORY - PHOENIX,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB06673.CHEM/results/779412025/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2019-03-18 16:33:01.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB06673.CHEM,Sample-Routine,Water,,2017-10-24,09:30:00,EST,,,,,1.8,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-779411970,,,Copper,Total,.43,ug/l,,Final,,Actual,,,,,,,,,,"| QA FLAGS: E4, QA-NFL. Not for 303(d) listing.",,1.8,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,TEST AMERICA LABORATORY - PHOENIX,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB06673.CHEM/results/779411970/resdetectqntlmts,Laboratory Reporting Level,.5,ug/l,,2019-03-18 16:33:01.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB22708.CHEM,Sample-Routine,Water,Surface Water,2017-10-24,09:30:00,MST,,,,,1.8,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855774591,,None,Copper,Total,.43,ug/l,,Final,,Actual,,,,,,,,,,"| QA FLAGS: E4, QA-NFL. Not for 303(d) listing.",,1.8,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB22708.CHEM/results/855774591/resdetectqntlmts,Laboratory Reporting Level,.5,ug/l,,2020-09-08 12:53:57.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB22708.CHEM,Sample-Routine,Water,Surface Water,2017-10-24,09:30:00,MST,,,,,1.8,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855774734,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,"| QA FLAGS: E8, QA-NFL. Not for 303(d) listing.",,1.8,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB22708.CHEM/results/855774734/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:53:58.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB08534.CHEM,Sample-Routine,Water,Surface Water,2018-01-24,09:55:00,MST,,,,,3.7,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855762836,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,3.7,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB08534.CHEM/results/855762836/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:53:22.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB22716.CHEM,Quality Control Sample-Equipment Blank,Water,Surface Water,2018-05-09,12:00:00,EST,,,,,4.1,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-799500004,Not Detected,,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,4.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,TEST AMERICA LABORATORY - PHOENIX,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB22716.CHEM/results/799500004/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2019-10-07 10:17:50.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB22717.CHEM,Sample-Routine,Water,Surface Water,2018-05-09,12:25:00,EST,,,,,4.1,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-799500067,,,Copper,Dissolved,.00063,mg/l,,Final,,Actual,,,,,,,,,,,,4.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,TEST AMERICA LABORATORY - PHOENIX,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB22717.CHEM/results/799500067/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2019-10-07 10:17:52.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB08534.CHEM,Sample-Routine,Water,Surface Water,2018-01-24,09:55:00,MST,,,,,3.7,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855762896,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,3.7,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB08534.CHEM/results/855762896/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:53:23.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB22717.CHEM,Sample-Routine,Water,Surface Water,2018-05-09,12:25:00,EST,,,,,4.1,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,--- SAMPLE TAKEN: Yes,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-799500040,,,Copper,Total,.00087,mg/l,,Final,,Actual,,,,,,,,,,,,4.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,TEST AMERICA LABORATORY - PHOENIX,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB22717.CHEM/results/799500040/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2019-10-07 10:17:52.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB23254.CHEM,Sample-Routine,Water,Surface Water,2018-05-09,12:25:00,MST,,,,,4.1,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,Data QC'd by LWJ For Susan Fitch that should have done it in 2018.--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855775407,,None,Copper,Total,.00087,mg/l,,Final,,Actual,,,,,,,,,,,,4.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB23254.CHEM/results/855775407/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:54:00.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB23257.CHEM,Quality Control Sample-Equipment Blank,Water,Surface Water,2018-05-09,12:00:00,MST,,,,,4.1,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,Field Blank.  Data not QC'd until 12/26/2019 by LWJ for Susan Fitch that never did in FY 2018.--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855775765,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,4.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB23257.CHEM/results/855775765/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:54:00.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB23254.CHEM,Sample-Routine,Water,Surface Water,2018-05-09,12:25:00,MST,,,,,4.1,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,Data QC'd by LWJ For Susan Fitch that should have done it in 2018.--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855775540,,None,Copper,Dissolved,.00063,mg/l,,Final,,Actual,,,,,,,,,,,,4.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB23254.CHEM/results/855775540/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:54:00.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-AB23257.CHEM,Quality Control Sample-Equipment Blank,Water,Surface Water,2018-05-09,12:00:00,MST,,,,,4.1,m,,,,,,9734,2018-LAKES,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-1322,102554,Field Blank.  Data not QC'd until 12/26/2019 by LWJ for Susan Fitch that never did in FY 2018.--- SAMPLE TAKEN: Yes; Normal Flow,,,,33.9050000000,-112.3030556000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-855775892,Not Detected,None,Copper,Dissolved,,,,Final,,Estimated,,,,,,,,,,,,4.1,ft,,,,,,,EPA 200.8,AZDEQ_SW,EPA 200.8,,,Eurofins TestAmerica - Phoenix,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-AB23257.CHEM/results/855775892/resdetectqntlmts,Laboratory Reporting Level,.0005,mg/l,,2020-09-08 12:54:01.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-21030.CHEM,Sample-Routine,Water,Surface Water,1995-08-17,09:30:59,MST,,,,,1,m,,,,,,1823,1996-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-34,100036,Approved status: AMANDA FAWLEY 23-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.8288889000,-109.0831111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867921566,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,MCKENZIE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-21030.CHEM/results/867921566/resdetectqntlmts,Laboratory Reporting Level,50,ug/l,,2020-12-03 15:14:07.0,STORET
AZDEQ_SW,AZDEQ_SW,AZDEQ_SW-SW-21035.CHEM,Sample-Routine,Water,Surface Water,1995-08-17,09:32:00,MST,,,,,4,m,,,,,,1823,1996-AMBIENT MONITORING,ARIZONA DEPT OF ENVIRONMENTAL QUALITY,AZDEQ_SW-34,100036,Approved status: AMANDA FAWLEY 23-JAN-01 12:00:00--- SAMPLE TAKEN: Migrated,,,,33.8288889000,-109.0831111000,Unknown,AZDEQ_SW,Unknown,,Miscellaneous (Other),STORET-867921592,Not Detected,None,Copper,Total,,,,Final,,Estimated,,,,,,,,,,,,,,,,,,,,EPA 200.9,AZDEQ_SW,EPA 200.9,,,MCKENZIE LAB,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/AZDEQ_SW/activities/AZDEQ_SW-SW-21035.CHEM/results/867921592/resdetectqntlmts,Laboratory Reporting Level,50,ug/l,,2020-12-03 15:14:07.0,STORET
