OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763292,,,"Temperature, water",,7.26,deg C,,Accepted,,Actual,,,,,,,,,,,,77.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762554,,,Specific conductance,,700.51,umho/cm,,Accepted,,Actual,,,,,,,,,,,,3.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763450,,,Dissolved oxygen (DO),,7.06,mg/l,,Accepted,,Actual,,,,,,,,,,,,93,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763539,,,Specific conductance,,967.77,umho/cm,,Accepted,,Actual,,,,,,,,,,,,102,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762925,,,Dissolved oxygen (DO),,4.76,mg/l,,Accepted,,Actual,,,,,,,,,,,,40.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763058,,,pH,,7.69,None,,Accepted,,Actual,,,,,,,,,,,,54,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762954,,,Specific conductance,,884.76,umho/cm,,Accepted,,Actual,,,,,,,,,,,,43.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763322,,,"Temperature, water",,7.25,deg C,,Accepted,,Actual,,,,,,,,,,,,80.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762898,,,pH,,7.79,None,,Accepted,,Actual,,,,,,,,,,,,38,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762845,,,Dissolved oxygen (DO),,5.76,mg/l,,Accepted,,Actual,,,,,,,,,,,,32.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:27.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763130,,,Dissolved oxygen (DO),,6.38,mg/l,,Accepted,,Actual,,,,,,,,,,,,61,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763537,,,"Temperature, water",,7.18,deg C,,Accepted,,Actual,,,,,,,,,,,,102,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762683,,,pH,,8.16,None,,Accepted,,Actual,,,,,,,,,,,,16.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763404,,,Specific conductance,,967.57,umho/cm,,Accepted,,Actual,,,,,,,,,,,,88.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763553,,,pH,,7.94,None,,Accepted,,Actual,,,,,,,,,,,,103.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762523,,,Specific conductance,,701.04,umho/cm,,Accepted,,Actual,,,,,,,,,,,,0.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:25.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763234,,,Specific conductance,,966.37,umho/cm,,Accepted,,Actual,,,,,,,,,,,,71.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763307,,,"Temperature, water",,7.26,deg C,,Accepted,,Actual,,,,,,,,,,,,79,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763479,,,Specific conductance,,967.71,umho/cm,,Accepted,,Actual,,,,,,,,,,,,96,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763473,,,pH,,7.94,None,,Accepted,,Actual,,,,,,,,,,,,95.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763510,,,Dissolved oxygen (DO),,7.08,mg/l,,Accepted,,Actual,,,,,,,,,,,,99,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763583,,,pH,,7.94,None,,Accepted,,Actual,,,,,,,,,,,,106.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:30.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762537,,,"Temperature, water",,9.79,deg C,,Accepted,,Actual,,,,,,,,,,,,2,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:25.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763008,,,pH,,7.7,None,,Accepted,,Actual,,,,,,,,,,,,49,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-29-F,Field Msr/Obs,Water,,2021-03-23,16:06:00,MST,,,,Bottom,111.5,m,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,Bottom sample at 117m; Total Depth - 117.9,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911725438,,,"Temperature, water",,7.18,deg C,,Accepted,,Actual,,,,,,,,,,,,,,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-08 10:45:35.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763370,,,Dissolved oxygen (DO),,6.98,mg/l,,Accepted,,Actual,,,,,,,,,,,,85,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763385,,,Dissolved oxygen (DO),,7,mg/l,,Accepted,,Actual,,,,,,,,,,,,86.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-2-C,Sample-Integrated Vertical Profile,Water,,2021-03-23,16:00:00,MST,,,,Surface,,,,0,m,2,m,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911534065,Not Detected,,Total suspended solids,Total,,mg/l,U,Accepted,,Actual,,,,,,,,,,Not detected/reported,,,,,,,,,,160.2,USEPA,Non-Filterable Residue - TSS,,https://www.nemi.gov/methods/method_summary/5213/,Utah DOH Division of Epidemilogy and Laboratory Services,2021-03-30,,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-BORLP210323-5952430-0323-2-C/results/911534065/resdetectqntlmts,Lower Reporting Limit,4,mg/l,,2021-09-01 12:33:40.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763462,,,"Temperature, water",,7.19,deg C,,Accepted,,Actual,,,,,,,,,,,,94.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763330,,,Dissolved oxygen (DO),,6.97,mg/l,,Accepted,,Actual,,,,,,,,,,,,81,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911762672,,,"Temperature, water",,9.23,deg C,,Accepted,,Actual,,,,,,,,,,,,15.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:26.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763142,,,"Temperature, water",,7.38,deg C,,Accepted,,Actual,,,,,,,,,,,,62.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763418,,,pH,,7.93,None,,Accepted,,Actual,,,,,,,,,,,,90,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:29.0,STORET
UTAHDWQ_WQX,Utah Department Of Environmental Quality,UTAHDWQ_WQX-BORLP210323-5952430-0323-Pr-F,Field Msr/Obs-Portable Data Logger,Water,,2021-03-23,15:59:00,MST,,,,,,,,,,,,306,Cooperative Monitoring,Bureau of Reclamation,UTAHDWQ_WQX-5952430,LAKE POWELL 1 MI S WAHWEAP MARINA,,,,,36.9549800000,-111.4837600000,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),STORET-911763115,,,Dissolved oxygen (DO),,6.09,mg/l,,Accepted,,Actual,,,,,,,,,,,,59.5,m,,,,,,,FIELD MEASURES,UTAHDWQ_WQX,Field Measurements performed by Utah DWQ,,,,,,,,,,,2021-09-09 10:55:28.0,STORET
